Date,RS3,OSRS,Total
1622302530000,35979,76446,112425
1622302830000,36074,76468,112542
1622303130000,36108,76753,112861
1622303430000,36250,76832,113082
1622303730000,36377,76796,113173
1622304030000,36409,76808,113217
1622304329000,36449,76847,113296
1622304630000,36536,77129,113665
1622304930000,36579,77176,113755
1622305230000,36651,77447,114098
1622305529000,36738,77575,114313
1622305829000,36838,78033,114871
1622306130000,36888,78151,115039
1622306430000,36855,78258,115113
1622306730000,37021,78472,115493
1622307030000,37080,78850,115930
1622307329000,37157,78719,115876
1622307630000,37361,78395,115756
1622307930000,37359,78959,116318
1622308230000,37439,79237,116676
1622308530000,37589,79540,117129
1622308830000,37630,79461,117091
1622309130000,37736,77553,115289
1622309430000,37850,79847,117697
1622309730000,38068,79991,118059
1622310030000,38254,79927,118181
1622310330000,38354,80166,118520
1622310630000,38535,80535,119070
1622310930000,38601,80824,119425
1622311230000,38719,79192,117911
1622311530000,37349,79387,116736
1622311830000,37415,80060,117475
1622312129000,37952,81479,119431
1622312430000,37723,81980,119703
1622312730000,37297,82408,119705
1622313029000,37625,82800,120425
1622313330000,37835,83136,120971
1622313630000,38389,83483,121872
1622313930000,38487,83567,122054
1622314230000,38472,83602,122074
1622314530000,39515,83712,123227
1622314830000,39692,83593,123285
1622315130000,39590,83647,123237
1622315430000,39550,83579,123129
1622315729000,39566,83936,123502
1622316030000,39654,84082,123736
1622316329000,39675,84369,124044
1622316630000,39740,84262,124002
1622316930000,39798,84646,124444
1622317230000,39830,84959,124789
1622317530000,39907,85179,125086
1622317830000,39951,85317,125268
1622318129000,39906,85581,125487
1622318429000,39904,85811,125715
1622318730000,39827,85855,125682
1622319030000,39891,85932,125823
1622319330000,39868,85984,125852
1622319630000,39839,85894,125733
1622319930000,39624,85826,125450
1622320229000,39559,85787,125346
1622320530000,39225,85751,124976
1622320830000,38361,85625,123986
1622321130000,38253,85751,124004
1622321430000,38285,85593,123878
1622321729000,38249,85375,123624
1622322030000,38200,85131,123331
1622322330000,38202,85195,123397
1622322630000,38216,85262,123478
1622322930000,38181,85107,123288
1622323230000,38143,85075,123218
1622323530000,38173,84717,122890
1622323830000,38246,84740,122986
1622324130000,38103,84839,122942
1622324430000,38042,84450,122492
1622324729000,38048,84345,122393
1622325029000,37925,84443,122368
1622325330000,37728,84270,121998
1622325629000,37563,83846,121409
1622325930000,37432,83463,120895
1622326230000,37302,83213,120515
1622326530000,37138,83007,120145
1622326831000,37005,82656,119661
1622327130000,36791,82551,119342
1622327430000,36570,82080,118650
1622327730000,36502,82035,118537
1622328030000,36436,81717,118153
1622328330000,36256,81354,117610
1622328630000,36036,81191,117227
1622328930000,35952,80943,116895
1622329229000,35781,80373,116154
1622329530000,35594,80045,115639
1622329830000,35474,79755,115229
1622330130000,35386,79437,114823
1622330430000,35383,79442,114825
1622330730000,35283,79292,114575
1622331030000,35090,79122,114212
1622331330000,35045,78921,113966
1622331630000,34982,78807,113789
1622331929000,34998,78645,113643
1622332229000,34979,78613,113592
1622332530000,35009,78473,113482
1622332830000,35012,78434,113446
1622333130000,35440,78246,113686
1622333430000,35460,77978,113438
1622333730000,35278,77969,113247
1622334030000,35171,78382,113553
1622334329000,34884,78340,113224
1622334690000,34808,78333,113141
1622334930000,34793,78227,113020
1622335230000,34711,78441,113152
1622335530000,34573,78645,113218
1622335830000,34551,78701,113252
1622336130000,34547,78800,113347
1622336430000,34482,78888,113370
1622336730000,34464,79050,113514
1622337029000,34290,79171,113461
1622337330000,34347,79493,113840
1622337630000,34282,79798,114080
1622337930000,34103,79697,113800
1622338230000,34003,79757,113760
1622338530000,33963,79750,113713
1622338830000,33831,79611,113442
1622339130000,33802,79671,113473
1622339430000,33719,79761,113480
1622339730000,33653,79679,113332
1622340030000,33633,79663,113296
1622340330000,33553,79437,112990
1622340630000,33513,79559,113072
1622340930000,33466,79656,113122
1622341230000,33375,79779,113154
1622341529000,33261,79747,113008
1622341829000,33185,79798,112983
1622342130000,33142,79654,112796
1622342430000,33027,79579,112606
1622342729000,32873,79313,112186
1622343030000,32806,79037,111843
1622343329000,32665,78698,111363
1622343629000,32551,78563,111114
1622343930000,32386,78406,110792
1622344230000,32244,78302,110546
1622344530000,32063,78154,110217
1622344830000,31926,77923,109849
1622345130000,31786,77461,109247
1622345430000,31700,77028,108728
1622345729000,31614,76676,108290
1622346030000,31505,76416,107921
1622346330000,31271,76070,107341
1622346630000,31100,75599,106699
1622346930000,30862,75078,105940
1622347230000,30571,74586,105157
1622347530000,30310,73914,104224
1622347830000,30069,73609,103678
1622348130000,29851,72871,102722
1622348430000,29621,72555,102176
1622348732000,29477,72348,101825
1622349030000,29276,71636,100912
1622349330000,29010,71194,100204
1622349629000,28845,70769,99614
1622349930000,28626,70674,99300
1622350229000,28409,70239,98648
1622350530000,28172,69581,97753
1622350830000,27960,68739,96699
1622351130000,27729,68282,96011
1622351430000,27520,67757,95277
1622351730000,27249,67444,94693
1622352030000,27067,66406,93473
1622352330000,26777,65998,92775
1622352630000,26519,65545,92064
1622352930000,26349,65059,91408
1622353230000,26201,64391,90592
1622353530000,25958,63776,89734
1622353829000,25851,62914,88765
1622354130000,25643,62299,87942
1622354429000,25405,61680,87085
1622354730000,25079,60646,85725
1622355030000,24846,60165,85011
1622355330000,24824,59453,84277
1622355631000,24917,58920,83837
1622355930000,24872,58249,83121
1622356229000,24572,57914,82486
1622356529000,24218,57339,81557
1622356830000,23775,56782,80557
1622357130000,24049,56148,80197
1622357430000,24069,55481,79550
1622357730000,25011,54828,79839
1622358029000,25020,54348,79368
1622358329000,24933,53905,78838
1622358629000,24794,54326,79120
1622358930000,24628,55226,79854
1622359245000,24553,54784,79337
1622359530000,24340,53805,78145
1622359829000,24350,52953,77303
1622360130000,23971,52982,76953
1622360430000,23991,53271,77262
1622360730000,24017,53572,77589
1622361030000,24225,53994,78219
1622361329000,24234,53967,78201
1622361630000,24202,53738,77940
1622361930000,24182,53375,77557
1622362230000,24288,53098,77386
1622362529000,24370,52998,77368
1622362830000,24497,52897,77394
1622363130000,24698,52814,77512
1622363429000,24747,52591,77338
1622363730000,24745,52583,77328
1622364030000,24522,52558,77080
1622364330000,24308,52133,76441
1622364630000,24357,51820,76177
1622364930000,24502,51749,76251
1622365230000,24712,51444,76156
1622365530000,24791,51260,76051
1622365830000,24883,51546,76429
1622366130000,24925,51259,76184
1622366429000,25055,51228,76283
1622366730000,25268,51503,76771
1622367030000,25451,51532,76983
1622367330000,25517,51484,77001
1622367630000,25598,51566,77164
1622367929000,25650,51668,77318
1622368230000,25679,51572,77251
1622368530000,25872,51466,77338
1622368830000,25863,51507,77370
1622369130000,25919,51375,77294
1622369430000,25970,51385,77355
1622369729000,26071,51763,77834
1622370030000,26045,51804,77849
1622370330000,26103,51910,78013
1622370630000,26143,52260,78403
1622370930000,26259,52172,78431
1622371230000,26314,52294,78608
1622371530000,26197,52489,78686
1622371830000,26588,51936,78524
1622372130000,26599,52089,78688
1622372430000,26672,51598,78270
1622372729000,26818,51175,77993
1622373029000,27005,51689,78694
1622373329000,27090,52176,79266
1622373630000,27321,52355,79676
1622373930000,27449,52902,80351
1622374230000,27583,53023,80606
1622374530000,27745,53467,81212
1622374830000,27845,53755,81600
1622375130000,28026,54018,82044
1622375430000,28278,54534,82812
1622375730000,28497,54838,83335
1622376030000,28742,55166,83908
1622376330000,28929,55479,84408
1622376631000,29137,55470,84607
1622376930000,29031,56095,85126
1622377230000,29257,56648,85905
1622377529000,29340,57129,86469
1622377830000,29612,57763,87375
1622378130000,29805,58157,87962
1622378430000,30072,58368,88440
1622378730000,30222,59030,89252
1622379030000,30500,59611,90111
1622379330000,30751,60169,90920
1622379629000,30939,60656,91595
1622379930000,31111,61306,92417
1622380230000,31331,61834,93165
1622380530000,31552,62142,93694
1622380830000,31698,62751,94449
1622381129000,31953,63356,95309
1622381429000,32167,63875,96042
1622381730000,32326,64530,96856
1622382030000,32518,65074,97592
1622382330000,32724,65615,98339
1622382630000,32956,66096,99052
1622382930000,33149,66746,99895
1622383229000,33472,67223,100695
1622383530000,33542,67848,101390
1622383830000,33692,67838,101530
1622384130000,33831,68484,102315
1622384430000,34080,69244,103324
1622384730000,34297,70014,104311
1622385030000,34527,70563,105090
1622385329000,34713,71083,105796
1622385630000,34937,71611,106548
1622385930000,35054,72317,107371
1622386230000,35250,72852,108102
1622386530000,35316,73088,108404
1622386830000,35677,73427,109104
1622387130000,35801,73981,109782
1622387430000,35966,74778,110744
1622387730000,36119,75380,111499
1622388030000,36471,75961,112432
